slice_name,total_texts,first_text_id,last_text_id,tmp_slice_path,final_slice_path,conllu_path,origin_filepath,data_origin_group,final_df_path,exclusions_path,slice_number,started_at,finished_at,parsing_time
Pcc29_048,9999,pcc_eng_29_048.0001_x0758907,pcc_eng_29_048.9999_x0775047,pile_tables/slices/Pcc29/tmp/pile_29-048_Pile-CC_df.pkl.gz,pile_tables/slices/Pcc29/pile_29-048_Pile-CC_df.pkl.gz,Pcc29.conll/pcc_eng_29-048.conllu,/share/compling/data/pile/train/29.jsonl,29,pile_tables/pile_29_Pile-CC_df.pkl.gz,pile_exclusions/pile_29_Pile-CC_excl.pkl.gz,48.0,Thu Apr 28 10:35:49 2022,Thu Apr 28 11:24:32 2022,0 days 00:48:43
Pcc24_026,9999,pcc_eng_24_026.0001_x0404143,pcc_eng_24_026.9999_x0420392,pile_tables/slices/Pcc24/tmp/pile_24-026_Pile-CC_df.pkl.gz,pile_tables/slices/Pcc24/pile_24-026_Pile-CC_df.pkl.gz,Pcc24.conll/pcc_eng_24-026.conllu,/share/compling/data/pile/train/24.jsonl,24,pile_tables/pile_24_Pile-CC_df.pkl.gz,pile_exclusions/pile_24_Pile-CC_excl.pkl.gz,26.0,Thu Apr 28 10:57:25 2022,Thu Apr 28 11:36:05 2022,0 days 00:38:40
Pcc27_013,9999,pcc_eng_27_013.0001_x0193970,pcc_eng_27_013.9999_x0210269,pile_tables/slices/Pcc27/tmp/pile_27-013_Pile-CC_df.pkl.gz,pile_tables/slices/Pcc27/pile_27-013_Pile-CC_df.pkl.gz,Pcc27.conll/pcc_eng_27-013.conllu,/share/compling/data/pile/train/27.jsonl,27,pile_tables/pile_27_Pile-CC_df.pkl.gz,pile_exclusions/pile_27_Pile-CC_excl.pkl.gz,13.0,Thu Apr 28 10:52:35 2022,Thu Apr 28 11:40:44 2022,0 days 00:48:10
Pcc10_069,9999,pcc_eng_10_069.0001_x1099223,pcc_eng_10_069.9999_x1115488,pile_tables/slices/Pcc10/tmp/pile_10-069_Pile-CC_df.pkl.gz,pile_tables/slices/Pcc10/pile_10-069_Pile-CC_df.pkl.gz,Pcc10.conll/pcc_eng_10-069.conllu,/share/compling/data/pile/train/10.jsonl,10,pile_tables/pile_10_Pile-CC_df.pkl.gz,pile_exclusions/pile_10_Pile-CC_excl.pkl.gz,69.0,Thu Apr 28 11:14:21 2022,Thu Apr 28 11:53:29 2022,0 days 00:39:07
Pcc22_014,9999,pcc_eng_22_014.0001_x0209669,pcc_eng_22_014.9999_x0225779,pile_tables/slices/Pcc22/tmp/pile_22-014_Pile-CC_df.pkl.gz,pile_tables/slices/Pcc22/pile_22-014_Pile-CC_df.pkl.gz,Pcc22.conll/pcc_eng_22-014.conllu,/share/compling/data/pile/train/22.jsonl,22,pile_tables/pile_22_Pile-CC_df.pkl.gz,pile_exclusions/pile_22_Pile-CC_excl.pkl.gz,14.0,Thu Apr 28 11:11:23 2022,Thu Apr 28 12:01:46 2022,0 days 00:50:23
Pcc29_049,9999,pcc_eng_29_049.0001_x0775048,pcc_eng_29_049.9999_x0791235,pile_tables/slices/Pcc29/tmp/pile_29-049_Pile-CC_df.pkl.gz,pile_tables/slices/Pcc29/pile_29-049_Pile-CC_df.pkl.gz,Pcc29.conll/pcc_eng_29-049.conllu,/share/compling/data/pile/train/29.jsonl,29,pile_tables/pile_29_Pile-CC_df.pkl.gz,pile_exclusions/pile_29_Pile-CC_excl.pkl.gz,49.0,Thu Apr 28 11:24:33 2022,Thu Apr 28 12:05:42 2022,0 days 00:41:10
Pcc21_014,9999,pcc_eng_21_014.0001_x0209998,pcc_eng_21_014.9999_x0226093,pile_tables/slices/Pcc21/tmp/pile_21-014_Pile-CC_df.pkl.gz,pile_tables/slices/Pcc21/pile_21-014_Pile-CC_df.pkl.gz,Pcc21.conll/pcc_eng_21-014.conllu,/share/compling/data/pile/train/21.jsonl,21,pile_tables/pile_21_Pile-CC_df.pkl.gz,pile_exclusions/pile_21_Pile-CC_excl.pkl.gz,14.0,Thu Apr 28 11:23:17 2022,Thu Apr 28 12:16:34 2022,0 days 00:53:17
Pcc24_027,9999,pcc_eng_24_027.0001_x0420393,pcc_eng_24_027.9999_x0436637,pile_tables/slices/Pcc24/tmp/pile_24-027_Pile-CC_df.pkl.gz,pile_tables/slices/Pcc24/pile_24-027_Pile-CC_df.pkl.gz,Pcc24.conll/pcc_eng_24-027.conllu,/share/compling/data/pile/train/24.jsonl,24,pile_tables/pile_24_Pile-CC_df.pkl.gz,pile_exclusions/pile_24_Pile-CC_excl.pkl.gz,27.0,Thu Apr 28 11:36:05 2022,Thu Apr 28 12:16:42 2022,0 days 00:40:36
Pcc27_014,9999,pcc_eng_27_014.0001_x0210271,pcc_eng_27_014.9999_x0226380,pile_tables/slices/Pcc27/tmp/pile_27-014_Pile-CC_df.pkl.gz,pile_tables/slices/Pcc27/pile_27-014_Pile-CC_df.pkl.gz,Pcc27.conll/pcc_eng_27-014.conllu,/share/compling/data/pile/train/27.jsonl,27,pile_tables/pile_27_Pile-CC_df.pkl.gz,pile_exclusions/pile_27_Pile-CC_excl.pkl.gz,14.0,Thu Apr 28 11:40:45 2022,Thu Apr 28 12:25:17 2022,0 days 00:44:33
Pcc10_070,9999,pcc_eng_10_070.0001_x1115490,pcc_eng_10_070.9999_x1131561,pile_tables/slices/Pcc10/tmp/pile_10-070_Pile-CC_df.pkl.gz,pile_tables/slices/Pcc10/pile_10-070_Pile-CC_df.pkl.gz,Pcc10.conll/pcc_eng_10-070.conllu,/share/compling/data/pile/train/10.jsonl,10,pile_tables/pile_10_Pile-CC_df.pkl.gz,pile_exclusions/pile_10_Pile-CC_excl.pkl.gz,70.0,Thu Apr 28 11:53:29 2022,Thu Apr 28 12:32:02 2022,0 days 00:38:33
Pcc29_050,9999,pcc_eng_29_050.0001_x0791237,pcc_eng_29_050.9999_x0807427,pile_tables/slices/Pcc29/tmp/pile_29-050_Pile-CC_df.pkl.gz,pile_tables/slices/Pcc29/pile_29-050_Pile-CC_df.pkl.gz,Pcc29.conll/pcc_eng_29-050.conllu,/share/compling/data/pile/train/29.jsonl,29,pile_tables/pile_29_Pile-CC_df.pkl.gz,pile_exclusions/pile_29_Pile-CC_excl.pkl.gz,50.0,Thu Apr 28 12:05:43 2022,Thu Apr 28 12:47:25 2022,0 days 00:41:43
Pcc22_015,9999,pcc_eng_22_015.0001_x0225780,pcc_eng_22_015.9999_x0241888,pile_tables/slices/Pcc22/tmp/pile_22-015_Pile-CC_df.pkl.gz,pile_tables/slices/Pcc22/pile_22-015_Pile-CC_df.pkl.gz,Pcc22.conll/pcc_eng_22-015.conllu,/share/compling/data/pile/train/22.jsonl,22,pile_tables/pile_22_Pile-CC_df.pkl.gz,pile_exclusions/pile_22_Pile-CC_excl.pkl.gz,15.0,Thu Apr 28 12:12:14 2022,Thu Apr 28 13:00:50 2022,0 days 00:48:35
Pcc21_015,9999,pcc_eng_21_015.0001_x0226094,pcc_eng_21_015.9999_x0242070,pile_tables/slices/Pcc21/tmp/pile_21-015_Pile-CC_df.pkl.gz,pile_tables/slices/Pcc21/pile_21-015_Pile-CC_df.pkl.gz,Pcc21.conll/pcc_eng_21-015.conllu,/share/compling/data/pile/train/21.jsonl,21,pile_tables/pile_21_Pile-CC_df.pkl.gz,pile_exclusions/pile_21_Pile-CC_excl.pkl.gz,15.0,Thu Apr 28 12:16:34 2022,Thu Apr 28 13:04:08 2022,0 days 00:47:34
Pcc24_028,9999,pcc_eng_24_028.0001_x0436638,pcc_eng_24_028.9999_x0452739,pile_tables/slices/Pcc24/tmp/pile_24-028_Pile-CC_df.pkl.gz,pile_tables/slices/Pcc24/pile_24-028_Pile-CC_df.pkl.gz,Pcc24.conll/pcc_eng_24-028.conllu,/share/compling/data/pile/train/24.jsonl,24,pile_tables/pile_24_Pile-CC_df.pkl.gz,pile_exclusions/pile_24_Pile-CC_excl.pkl.gz,28.0,Thu Apr 28 12:25:27 2022,Thu Apr 28 13:06:19 2022,0 days 00:40:51
Pcc27_015,9999,pcc_eng_27_015.0001_x0226381,pcc_eng_27_015.9999_x0242733,pile_tables/slices/Pcc27/tmp/pile_27-015_Pile-CC_df.pkl.gz,pile_tables/slices/Pcc27/pile_27-015_Pile-CC_df.pkl.gz,Pcc27.conll/pcc_eng_27-015.conllu,/share/compling/data/pile/train/27.jsonl,27,pile_tables/pile_27_Pile-CC_df.pkl.gz,pile_exclusions/pile_27_Pile-CC_excl.pkl.gz,15.0,Thu Apr 28 12:25:17 2022,Thu Apr 28 13:09:51 2022,0 days 00:44:34
Pcc10_071,9999,pcc_eng_10_071.0001_x1131563,pcc_eng_10_071.9999_x1147791,pile_tables/slices/Pcc10/tmp/pile_10-071_Pile-CC_df.pkl.gz,pile_tables/slices/Pcc10/pile_10-071_Pile-CC_df.pkl.gz,Pcc10.conll/pcc_eng_10-071.conllu,/share/compling/data/pile/train/10.jsonl,10,pile_tables/pile_10_Pile-CC_df.pkl.gz,pile_exclusions/pile_10_Pile-CC_excl.pkl.gz,71.0,Thu Apr 28 12:32:03 2022,Thu Apr 28 13:11:05 2022,0 days 00:39:03
Pcc29_051,9999,pcc_eng_29_051.0001_x0807428,pcc_eng_29_051.9999_x0823620,pile_tables/slices/Pcc29/tmp/pile_29-051_Pile-CC_df.pkl.gz,pile_tables/slices/Pcc29/pile_29-051_Pile-CC_df.pkl.gz,Pcc29.conll/pcc_eng_29-051.conllu,/share/compling/data/pile/train/29.jsonl,29,pile_tables/pile_29_Pile-CC_df.pkl.gz,pile_exclusions/pile_29_Pile-CC_excl.pkl.gz,51.0,Thu Apr 28 12:47:26 2022,Thu Apr 28 13:27:31 2022,0 days 00:40:06
Pcc24_029,9999,pcc_eng_24_029.0001_x0452741,pcc_eng_24_029.9999_x0469011,pile_tables/slices/Pcc24/tmp/pile_24-029_Pile-CC_df.pkl.gz,pile_tables/slices/Pcc24/pile_24-029_Pile-CC_df.pkl.gz,Pcc24.conll/pcc_eng_24-029.conllu,/share/compling/data/pile/train/24.jsonl,24,pile_tables/pile_24_Pile-CC_df.pkl.gz,pile_exclusions/pile_24_Pile-CC_excl.pkl.gz,29.0,Thu Apr 28 13:06:19 2022,Thu Apr 28 13:47:10 2022,0 days 00:40:51
Pcc10_072,9999,pcc_eng_10_072.0001_x1147792,pcc_eng_10_072.9999_x1163925,pile_tables/slices/Pcc10/tmp/pile_10-072_Pile-CC_df.pkl.gz,pile_tables/slices/Pcc10/pile_10-072_Pile-CC_df.pkl.gz,Pcc10.conll/pcc_eng_10-072.conllu,/share/compling/data/pile/train/10.jsonl,10,pile_tables/pile_10_Pile-CC_df.pkl.gz,pile_exclusions/pile_10_Pile-CC_excl.pkl.gz,72.0,Thu Apr 28 13:11:06 2022,Thu Apr 28 13:50:10 2022,0 days 00:39:04
Pcc21_016,9999,pcc_eng_21_016.0001_x0242072,pcc_eng_21_016.9999_x0258280,pile_tables/slices/Pcc21/tmp/pile_21-016_Pile-CC_df.pkl.gz,pile_tables/slices/Pcc21/pile_21-016_Pile-CC_df.pkl.gz,Pcc21.conll/pcc_eng_21-016.conllu,/share/compling/data/pile/train/21.jsonl,21,pile_tables/pile_21_Pile-CC_df.pkl.gz,pile_exclusions/pile_21_Pile-CC_excl.pkl.gz,16.0,Thu Apr 28 13:04:09 2022,Thu Apr 28 13:53:19 2022,0 days 00:49:10
Pcc22_016,9999,pcc_eng_22_016.0001_x0241889,pcc_eng_22_016.9999_x0258016,pile_tables/slices/Pcc22/tmp/pile_22-016_Pile-CC_df.pkl.gz,pile_tables/slices/Pcc22/pile_22-016_Pile-CC_df.pkl.gz,Pcc22.conll/pcc_eng_22-016.conllu,/share/compling/data/pile/train/22.jsonl,22,pile_tables/pile_22_Pile-CC_df.pkl.gz,pile_exclusions/pile_22_Pile-CC_excl.pkl.gz,16.0,Thu Apr 28 13:11:08 2022,Thu Apr 28 13:59:56 2022,0 days 00:48:48
Pcc29_052,9999,pcc_eng_29_052.0001_x0823624,pcc_eng_29_052.9999_x0839898,pile_tables/slices/Pcc29/tmp/pile_29-052_Pile-CC_df.pkl.gz,pile_tables/slices/Pcc29/pile_29-052_Pile-CC_df.pkl.gz,Pcc29.conll/pcc_eng_29-052.conllu,/share/compling/data/pile/train/29.jsonl,29,pile_tables/pile_29_Pile-CC_df.pkl.gz,pile_exclusions/pile_29_Pile-CC_excl.pkl.gz,52.0,Thu Apr 28 13:27:32 2022,Thu Apr 28 14:04:12 2022,0 days 00:36:41
Pcc24_030,9999,pcc_eng_24_030.0001_x0469012,pcc_eng_24_030.9999_x0485207,pile_tables/slices/Pcc24/tmp/pile_24-030_Pile-CC_df.pkl.gz,pile_tables/slices/Pcc24/pile_24-030_Pile-CC_df.pkl.gz,Pcc24.conll/pcc_eng_24-030.conllu,/share/compling/data/pile/train/24.jsonl,24,pile_tables/pile_24_Pile-CC_df.pkl.gz,pile_exclusions/pile_24_Pile-CC_excl.pkl.gz,30.0,Thu Apr 28 13:47:10 2022,Thu Apr 28 14:28:13 2022,0 days 00:41:02
Pcc10_073,9999,pcc_eng_10_073.0001_x1163926,pcc_eng_10_073.9999_x1179999,pile_tables/slices/Pcc10/tmp/pile_10-073_Pile-CC_df.pkl.gz,pile_tables/slices/Pcc10/pile_10-073_Pile-CC_df.pkl.gz,Pcc10.conll/pcc_eng_10-073.conllu,/share/compling/data/pile/train/10.jsonl,10,pile_tables/pile_10_Pile-CC_df.pkl.gz,pile_exclusions/pile_10_Pile-CC_excl.pkl.gz,73.0,Thu Apr 28 13:58:43 2022,Thu Apr 28 14:38:34 2022,0 days 00:39:51
Pcc21_017,9999,pcc_eng_21_017.0001_x0258281,pcc_eng_21_017.9999_x0274467,pile_tables/slices/Pcc21/tmp/pile_21-017_Pile-CC_df.pkl.gz,pile_tables/slices/Pcc21/pile_21-017_Pile-CC_df.pkl.gz,Pcc21.conll/pcc_eng_21-017.conllu,/share/compling/data/pile/train/21.jsonl,21,pile_tables/pile_21_Pile-CC_df.pkl.gz,pile_exclusions/pile_21_Pile-CC_excl.pkl.gz,17.0,Thu Apr 28 13:53:19 2022,Thu Apr 28 14:40:48 2022,0 days 00:47:29
Pcc29_053,9999,pcc_eng_29_053.0001_x0839899,pcc_eng_29_053.9999_x0856257,pile_tables/slices/Pcc29/tmp/pile_29-053_Pile-CC_df.pkl.gz,pile_tables/slices/Pcc29/pile_29-053_Pile-CC_df.pkl.gz,Pcc29.conll/pcc_eng_29-053.conllu,/share/compling/data/pile/train/29.jsonl,29,pile_tables/pile_29_Pile-CC_df.pkl.gz,pile_exclusions/pile_29_Pile-CC_excl.pkl.gz,53.0,Thu Apr 28 14:04:13 2022,Thu Apr 28 14:43:57 2022,0 days 00:39:44
Pcc22_017,9999,pcc_eng_22_017.0001_x0258020,pcc_eng_22_017.9999_x0274104,pile_tables/slices/Pcc22/tmp/pile_22-017_Pile-CC_df.pkl.gz,pile_tables/slices/Pcc22/pile_22-017_Pile-CC_df.pkl.gz,Pcc22.conll/pcc_eng_22-017.conllu,/share/compling/data/pile/train/22.jsonl,22,pile_tables/pile_22_Pile-CC_df.pkl.gz,pile_exclusions/pile_22_Pile-CC_excl.pkl.gz,17.0,Thu Apr 28 13:59:57 2022,Thu Apr 28 14:56:15 2022,0 days 00:56:18
Pcc24_031,9999,pcc_eng_24_031.0001_x0485208,pcc_eng_24_031.9999_x0501477,pile_tables/slices/Pcc24/tmp/pile_24-031_Pile-CC_df.pkl.gz,pile_tables/slices/Pcc24/pile_24-031_Pile-CC_df.pkl.gz,Pcc24.conll/pcc_eng_24-031.conllu,/share/compling/data/pile/train/24.jsonl,24,pile_tables/pile_24_Pile-CC_df.pkl.gz,pile_exclusions/pile_24_Pile-CC_excl.pkl.gz,31.0,Thu Apr 28 14:36:55 2022,Thu Apr 28 15:16:30 2022,0 days 00:39:35
Pcc10_074,9999,pcc_eng_10_074.0001_x1180000,pcc_eng_10_074.9999_x1196129,pile_tables/slices/Pcc10/tmp/pile_10-074_Pile-CC_df.pkl.gz,pile_tables/slices/Pcc10/pile_10-074_Pile-CC_df.pkl.gz,Pcc10.conll/pcc_eng_10-074.conllu,/share/compling/data/pile/train/10.jsonl,10,pile_tables/pile_10_Pile-CC_df.pkl.gz,pile_exclusions/pile_10_Pile-CC_excl.pkl.gz,74.0,Thu Apr 28 14:38:34 2022,Thu Apr 28 15:18:23 2022,0 days 00:39:49
Pcc29_054,9999,pcc_eng_29_054.0001_x0856258,pcc_eng_29_054.9999_x0872309,pile_tables/slices/Pcc29/tmp/pile_29-054_Pile-CC_df.pkl.gz,pile_tables/slices/Pcc29/pile_29-054_Pile-CC_df.pkl.gz,Pcc29.conll/pcc_eng_29-054.conllu,/share/compling/data/pile/train/29.jsonl,29,pile_tables/pile_29_Pile-CC_df.pkl.gz,pile_exclusions/pile_29_Pile-CC_excl.pkl.gz,54.0,Thu Apr 28 14:43:57 2022,Thu Apr 28 15:28:46 2022,0 days 00:44:48
Pcc21_018,9999,pcc_eng_21_018.0001_x0274468,pcc_eng_21_018.9999_x0290616,pile_tables/slices/Pcc21/tmp/pile_21-018_Pile-CC_df.pkl.gz,pile_tables/slices/Pcc21/pile_21-018_Pile-CC_df.pkl.gz,Pcc21.conll/pcc_eng_21-018.conllu,/share/compling/data/pile/train/21.jsonl,21,pile_tables/pile_21_Pile-CC_df.pkl.gz,pile_exclusions/pile_21_Pile-CC_excl.pkl.gz,18.0,Thu Apr 28 14:40:48 2022,Thu Apr 28 15:32:43 2022,0 days 00:51:56
Pcc24_032,9999,pcc_eng_24_032.0001_x0501478,pcc_eng_24_032.9999_x0517667,pile_tables/slices/Pcc24/tmp/pile_24-032_Pile-CC_df.pkl.gz,pile_tables/slices/Pcc24/pile_24-032_Pile-CC_df.pkl.gz,Pcc24.conll/pcc_eng_24-032.conllu,/share/compling/data/pile/train/24.jsonl,24,pile_tables/pile_24_Pile-CC_df.pkl.gz,pile_exclusions/pile_24_Pile-CC_excl.pkl.gz,32.0,Thu Apr 28 15:16:31 2022,Thu Apr 28 15:57:11 2022,0 days 00:40:41
Pcc10_075,9999,pcc_eng_10_075.0001_x1196130,pcc_eng_10_075.9999_x1212183,pile_tables/slices/Pcc10/tmp/pile_10-075_Pile-CC_df.pkl.gz,pile_tables/slices/Pcc10/pile_10-075_Pile-CC_df.pkl.gz,Pcc10.conll/pcc_eng_10-075.conllu,/share/compling/data/pile/train/10.jsonl,10,pile_tables/pile_10_Pile-CC_df.pkl.gz,pile_exclusions/pile_10_Pile-CC_excl.pkl.gz,75.0,Thu Apr 28 15:18:23 2022,Thu Apr 28 15:58:15 2022,0 days 00:39:52
Pcc22_018,9999,pcc_eng_22_018.0001_x0274105,pcc_eng_22_018.9999_x0290290,pile_tables/slices/Pcc22/tmp/pile_22-018_Pile-CC_df.pkl.gz,pile_tables/slices/Pcc22/pile_22-018_Pile-CC_df.pkl.gz,Pcc22.conll/pcc_eng_22-018.conllu,/share/compling/data/pile/train/22.jsonl,22,pile_tables/pile_22_Pile-CC_df.pkl.gz,pile_exclusions/pile_22_Pile-CC_excl.pkl.gz,18.0,Thu Apr 28 15:07:53 2022,Thu Apr 28 16:01:33 2022,0 days 00:53:41
Pcc29_055,9999,pcc_eng_29_055.0001_x0872310,pcc_eng_29_055.9999_x0888509,pile_tables/slices/Pcc29/tmp/pile_29-055_Pile-CC_df.pkl.gz,pile_tables/slices/Pcc29/pile_29-055_Pile-CC_df.pkl.gz,Pcc29.conll/pcc_eng_29-055.conllu,/share/compling/data/pile/train/29.jsonl,29,pile_tables/pile_29_Pile-CC_df.pkl.gz,pile_exclusions/pile_29_Pile-CC_excl.pkl.gz,55.0,Thu Apr 28 15:28:46 2022,Thu Apr 28 16:14:43 2022,0 days 00:45:58
Pcc21_019,9999,pcc_eng_21_019.0001_x0290617,pcc_eng_21_019.9999_x0306853,pile_tables/slices/Pcc21/tmp/pile_21-019_Pile-CC_df.pkl.gz,pile_tables/slices/Pcc21/pile_21-019_Pile-CC_df.pkl.gz,Pcc21.conll/pcc_eng_21-019.conllu,/share/compling/data/pile/train/21.jsonl,21,pile_tables/pile_21_Pile-CC_df.pkl.gz,pile_exclusions/pile_21_Pile-CC_excl.pkl.gz,19.0,Thu Apr 28 15:32:43 2022,Thu Apr 28 16:24:16 2022,0 days 00:51:33
Pcc10_076,9999,pcc_eng_10_076.0001_x1212187,pcc_eng_10_076.9999_x1228394,pile_tables/slices/Pcc10/tmp/pile_10-076_Pile-CC_df.pkl.gz,pile_tables/slices/Pcc10/pile_10-076_Pile-CC_df.pkl.gz,Pcc10.conll/pcc_eng_10-076.conllu,/share/compling/data/pile/train/10.jsonl,10,pile_tables/pile_10_Pile-CC_df.pkl.gz,pile_exclusions/pile_10_Pile-CC_excl.pkl.gz,76.0,Thu Apr 28 15:58:15 2022,Thu Apr 28 16:37:53 2022,0 days 00:39:38
Pcc24_033,9999,pcc_eng_24_033.0001_x0517668,pcc_eng_24_033.9999_x0533869,pile_tables/slices/Pcc24/tmp/pile_24-033_Pile-CC_df.pkl.gz,pile_tables/slices/Pcc24/pile_24-033_Pile-CC_df.pkl.gz,Pcc24.conll/pcc_eng_24-033.conllu,/share/compling/data/pile/train/24.jsonl,24,pile_tables/pile_24_Pile-CC_df.pkl.gz,pile_exclusions/pile_24_Pile-CC_excl.pkl.gz,33.0,Thu Apr 28 16:05:32 2022,Thu Apr 28 16:43:39 2022,0 days 00:38:06
Pcc22_019,9999,pcc_eng_22_019.0001_x0290291,pcc_eng_22_019.9999_x0306310,pile_tables/slices/Pcc22/tmp/pile_22-019_Pile-CC_df.pkl.gz,pile_tables/slices/Pcc22/pile_22-019_Pile-CC_df.pkl.gz,Pcc22.conll/pcc_eng_22-019.conllu,/share/compling/data/pile/train/22.jsonl,22,pile_tables/pile_22_Pile-CC_df.pkl.gz,pile_exclusions/pile_22_Pile-CC_excl.pkl.gz,19.0,Thu Apr 28 16:01:33 2022,Thu Apr 28 16:53:31 2022,0 days 00:51:58
Pcc29_056,9999,pcc_eng_29_056.0001_x0888510,pcc_eng_29_056.9999_x0904611,pile_tables/slices/Pcc29/tmp/pile_29-056_Pile-CC_df.pkl.gz,pile_tables/slices/Pcc29/pile_29-056_Pile-CC_df.pkl.gz,Pcc29.conll/pcc_eng_29-056.conllu,/share/compling/data/pile/train/29.jsonl,29,pile_tables/pile_29_Pile-CC_df.pkl.gz,pile_exclusions/pile_29_Pile-CC_excl.pkl.gz,56.0,Thu Apr 28 16:14:44 2022,Thu Apr 28 17:02:00 2022,0 days 00:47:16
Pcc10_077,9999,pcc_eng_10_077.0001_x1228396,pcc_eng_10_077.9999_x1244541,pile_tables/slices/Pcc10/tmp/pile_10-077_Pile-CC_df.pkl.gz,pile_tables/slices/Pcc10/pile_10-077_Pile-CC_df.pkl.gz,Pcc10.conll/pcc_eng_10-077.conllu,/share/compling/data/pile/train/10.jsonl,10,pile_tables/pile_10_Pile-CC_df.pkl.gz,pile_exclusions/pile_10_Pile-CC_excl.pkl.gz,77.0,Thu Apr 28 16:37:53 2022,Thu Apr 28 17:17:12 2022,0 days 00:39:18
Pcc21_020,9999,pcc_eng_21_020.0001_x0306855,pcc_eng_21_020.9999_x0323047,pile_tables/slices/Pcc21/tmp/pile_21-020_Pile-CC_df.pkl.gz,pile_tables/slices/Pcc21/pile_21-020_Pile-CC_df.pkl.gz,Pcc21.conll/pcc_eng_21-020.conllu,/share/compling/data/pile/train/21.jsonl,21,pile_tables/pile_21_Pile-CC_df.pkl.gz,pile_exclusions/pile_21_Pile-CC_excl.pkl.gz,20.0,Thu Apr 28 16:24:16 2022,Thu Apr 28 17:17:54 2022,0 days 00:53:38
Pcc24_034,9999,pcc_eng_24_034.0001_x0533870,pcc_eng_24_034.9999_x0549919,pile_tables/slices/Pcc24/tmp/pile_24-034_Pile-CC_df.pkl.gz,pile_tables/slices/Pcc24/pile_24-034_Pile-CC_df.pkl.gz,Pcc24.conll/pcc_eng_24-034.conllu,/share/compling/data/pile/train/24.jsonl,24,pile_tables/pile_24_Pile-CC_df.pkl.gz,pile_exclusions/pile_24_Pile-CC_excl.pkl.gz,34.0,Thu Apr 28 16:43:39 2022,Thu Apr 28 17:22:16 2022,0 days 00:38:38
Pcc22_020,9999,pcc_eng_22_020.0001_x0306313,pcc_eng_22_020.9999_x0322522,pile_tables/slices/Pcc22/tmp/pile_22-020_Pile-CC_df.pkl.gz,pile_tables/slices/Pcc22/pile_22-020_Pile-CC_df.pkl.gz,Pcc22.conll/pcc_eng_22-020.conllu,/share/compling/data/pile/train/22.jsonl,22,pile_tables/pile_22_Pile-CC_df.pkl.gz,pile_exclusions/pile_22_Pile-CC_excl.pkl.gz,20.0,Thu Apr 28 16:53:31 2022,Thu Apr 28 17:45:07 2022,0 days 00:51:36
Pcc29_057,9999,pcc_eng_29_057.0001_x0904612,pcc_eng_29_057.9999_x0920895,pile_tables/slices/Pcc29/tmp/pile_29-057_Pile-CC_df.pkl.gz,pile_tables/slices/Pcc29/pile_29-057_Pile-CC_df.pkl.gz,Pcc29.conll/pcc_eng_29-057.conllu,/share/compling/data/pile/train/29.jsonl,29,pile_tables/pile_29_Pile-CC_df.pkl.gz,pile_exclusions/pile_29_Pile-CC_excl.pkl.gz,57.0,Thu Apr 28 17:02:00 2022,Thu Apr 28 17:49:13 2022,0 days 00:47:13
Pcc10_078,9999,pcc_eng_10_078.0001_x1244543,pcc_eng_10_078.9999_x1260742,pile_tables/slices/Pcc10/tmp/pile_10-078_Pile-CC_df.pkl.gz,pile_tables/slices/Pcc10/pile_10-078_Pile-CC_df.pkl.gz,Pcc10.conll/pcc_eng_10-078.conllu,/share/compling/data/pile/train/10.jsonl,10,pile_tables/pile_10_Pile-CC_df.pkl.gz,pile_exclusions/pile_10_Pile-CC_excl.pkl.gz,78.0,Thu Apr 28 17:17:12 2022,Thu Apr 28 17:57:23 2022,0 days 00:40:11
Pcc24_035,9999,pcc_eng_24_035.0001_x0549921,pcc_eng_24_035.9999_x0566005,pile_tables/slices/Pcc24/tmp/pile_24-035_Pile-CC_df.pkl.gz,pile_tables/slices/Pcc24/pile_24-035_Pile-CC_df.pkl.gz,Pcc24.conll/pcc_eng_24-035.conllu,/share/compling/data/pile/train/24.jsonl,24,pile_tables/pile_24_Pile-CC_df.pkl.gz,pile_exclusions/pile_24_Pile-CC_excl.pkl.gz,35.0,Thu Apr 28 17:22:16 2022,Thu Apr 28 18:00:27 2022,0 days 00:38:11
Pcc21_021,9999,pcc_eng_21_021.0001_x0323050,pcc_eng_21_021.9999_x0339106,pile_tables/slices/Pcc21/tmp/pile_21-021_Pile-CC_df.pkl.gz,pile_tables/slices/Pcc21/pile_21-021_Pile-CC_df.pkl.gz,Pcc21.conll/pcc_eng_21-021.conllu,/share/compling/data/pile/train/21.jsonl,21,pile_tables/pile_21_Pile-CC_df.pkl.gz,pile_exclusions/pile_21_Pile-CC_excl.pkl.gz,21.0,Thu Apr 28 17:17:54 2022,Thu Apr 28 18:09:10 2022,0 days 00:51:16
Pcc29_058,9999,pcc_eng_29_058.0001_x0920897,pcc_eng_29_058.9999_x0937142,pile_tables/slices/Pcc29/tmp/pile_29-058_Pile-CC_df.pkl.gz,pile_tables/slices/Pcc29/pile_29-058_Pile-CC_df.pkl.gz,Pcc29.conll/pcc_eng_29-058.conllu,/share/compling/data/pile/train/29.jsonl,29,pile_tables/pile_29_Pile-CC_df.pkl.gz,pile_exclusions/pile_29_Pile-CC_excl.pkl.gz,58.0,Thu Apr 28 17:49:13 2022,Thu Apr 28 18:36:36 2022,0 days 00:47:23
