slice_name,total_texts,first_text_id,last_text_id,tmp_slice_path,final_slice_path,conllu_path,origin_filepath,data_origin_group,final_df_path,exclusions_path,slice_number,started_at,finished_at,parsing_time
Pcc09_022,9999,pcc_eng_09_022.0001_x0339960,pcc_eng_09_022.9999_x0356088,pile_tables/slices/Pcc09/tmp/pile_09-022_Pile-CC_df.pkl.gz,pile_tables/slices/Pcc09/pile_09-022_Pile-CC_df.pkl.gz,Pcc09.conll/pcc_eng_09-022.conllu,/share/compling/data/pile/train/09.jsonl,9,pile_tables/pile_09_Pile-CC_df.pkl.gz,pile_exclusions/pile_09_Pile-CC_excl.pkl.gz,22.0,Wed Apr 20 00:04:28 2022,Wed Apr 20 00:45:25 2022,0 days 00:40:57
Pcc07_010,9999,pcc_eng_07_010.0001_x0145926,pcc_eng_07_010.9999_x0162109,pile_tables/slices/Pcc07/tmp/pile_07-010_Pile-CC_df.pkl.gz,pile_tables/slices/Pcc07/pile_07-010_Pile-CC_df.pkl.gz,Pcc07.conll/pcc_eng_07-010.conllu,/share/compling/data/pile/train/07.jsonl,7,pile_tables/pile_07_Pile-CC_df.pkl.gz,pile_exclusions/pile_07_Pile-CC_excl.pkl.gz,10.0,Wed Apr 20 00:04:54 2022,Wed Apr 20 00:46:08 2022,0 days 00:41:14
Pcc11_029,9999,pcc_eng_11_029.0001_x0452962,pcc_eng_11_029.9999_x0469185,pile_tables/slices/Pcc11/tmp/pile_11-029_Pile-CC_df.pkl.gz,pile_tables/slices/Pcc11/pile_11-029_Pile-CC_df.pkl.gz,Pcc11.conll/pcc_eng_11-029.conllu,/share/compling/data/pile/train/11.jsonl,11,pile_tables/pile_11_Pile-CC_df.pkl.gz,pile_exclusions/pile_11_Pile-CC_excl.pkl.gz,29.0,Wed Apr 20 00:05:18 2022,Wed Apr 20 00:47:39 2022,0 days 00:42:21
Pcc08_018,9999,pcc_eng_08_018.0001_x0274789,pcc_eng_08_018.9999_x0291050,pile_tables/slices/Pcc08/tmp/pile_08-018_Pile-CC_df.pkl.gz,pile_tables/slices/Pcc08/pile_08-018_Pile-CC_df.pkl.gz,Pcc08.conll/pcc_eng_08-018.conllu,/share/compling/data/pile/train/08.jsonl,8,pile_tables/pile_08_Pile-CC_df.pkl.gz,pile_exclusions/pile_08_Pile-CC_excl.pkl.gz,18.0,Wed Apr 20 00:09:59 2022,Wed Apr 20 00:49:27 2022,0 days 00:39:27
Pcc06_005,9999,pcc_eng_06_005.0001_x0064761,pcc_eng_06_005.9999_x0080940,pile_tables/slices/Pcc06/tmp/pile_06-005_Pile-CC_df.pkl.gz,pile_tables/slices/Pcc06/pile_06-005_Pile-CC_df.pkl.gz,Pcc06.conll/pcc_eng_06-005.conllu,/share/compling/data/pile/train/06.jsonl,6,pile_tables/pile_06_Pile-CC_df.pkl.gz,pile_exclusions/pile_06_Pile-CC_excl.pkl.gz,5.0,Wed Apr 20 00:06:25 2022,Wed Apr 20 00:49:28 2022,0 days 00:43:04
Pcc10_022,9999,pcc_eng_10_022.0001_x0339265,pcc_eng_10_022.9999_x0355438,pile_tables/slices/Pcc10/tmp/pile_10-022_Pile-CC_df.pkl.gz,pile_tables/slices/Pcc10/pile_10-022_Pile-CC_df.pkl.gz,Pcc10.conll/pcc_eng_10-022.conllu,/share/compling/data/pile/train/10.jsonl,10,pile_tables/pile_10_Pile-CC_df.pkl.gz,pile_exclusions/pile_10_Pile-CC_excl.pkl.gz,22.0,Wed Apr 20 00:04:40 2022,Wed Apr 20 00:50:24 2022,0 days 00:45:44
Pcc17_004,9999,pcc_eng_17_004.0001_x0048475,pcc_eng_17_004.9999_x0064688,pile_tables/slices/Pcc17/tmp/pile_17-004_Pile-CC_df.pkl.gz,pile_tables/slices/Pcc17/pile_17-004_Pile-CC_df.pkl.gz,Pcc17.conll/pcc_eng_17-004.conllu,/share/compling/data/pile/train/17.jsonl,17,pile_tables/pile_17_Pile-CC_df.pkl.gz,pile_exclusions/pile_17_Pile-CC_excl.pkl.gz,4.0,Wed Apr 20 00:10:09 2022,Wed Apr 20 00:52:03 2022,0 days 00:41:54
Pcc05_022,9999,pcc_eng_05_022.0001_x0340228,pcc_eng_05_022.9999_x0356481,pile_tables/slices/Pcc05/tmp/pile_05-022_Pile-CC_df.pkl.gz,pile_tables/slices/Pcc05/pile_05-022_Pile-CC_df.pkl.gz,Pcc05.conll/pcc_eng_05-022.conllu,/share/compling/data/pile/train/05.jsonl,5,pile_tables/pile_05_Pile-CC_df.pkl.gz,pile_exclusions/pile_05_Pile-CC_excl.pkl.gz,22.0,Wed Apr 20 00:09:24 2022,Wed Apr 20 00:54:03 2022,0 days 00:44:40
Pcc29_013,9999,pcc_eng_29_013.0001_x0193799,pcc_eng_29_013.9999_x0210046,pile_tables/slices/Pcc29/tmp/pile_29-013_Pile-CC_df.pkl.gz,pile_tables/slices/Pcc29/pile_29-013_Pile-CC_df.pkl.gz,Pcc29.conll/pcc_eng_29-013.conllu,/share/compling/data/pile/train/29.jsonl,29,pile_tables/pile_29_Pile-CC_df.pkl.gz,pile_exclusions/pile_29_Pile-CC_excl.pkl.gz,13.0,Wed Apr 20 00:22:19 2022,Wed Apr 20 00:55:50 2022,0 days 00:33:31
Pcc02_006,9999,pcc_eng_02_006.0001_x0080891,pcc_eng_02_006.9999_x0096911,pile_tables/slices/Pcc02/tmp/pile_02-006_Pile-CC_df.pkl.gz,pile_tables/slices/Pcc02/pile_02-006_Pile-CC_df.pkl.gz,Pcc02.conll/pcc_eng_02-006.conllu,/share/compling/data/pile/train/02.jsonl,2,pile_tables/pile_02_Pile-CC_df.pkl.gz,pile_exclusions/pile_02_Pile-CC_excl.pkl.gz,6.0,Wed Apr 20 00:10:10 2022,Wed Apr 20 00:56:41 2022,0 days 00:46:31
Pcc13_019,9999,pcc_eng_13_019.0001_x0290863,pcc_eng_13_019.9999_x0307043,pile_tables/slices/Pcc13/tmp/pile_13-019_Pile-CC_df.pkl.gz,pile_tables/slices/Pcc13/pile_13-019_Pile-CC_df.pkl.gz,Pcc13.conll/pcc_eng_13-019.conllu,/share/compling/data/pile/train/13.jsonl,13,pile_tables/pile_13_Pile-CC_df.pkl.gz,pile_exclusions/pile_13_Pile-CC_excl.pkl.gz,19.0,Wed Apr 20 00:13:45 2022,Wed Apr 20 00:57:32 2022,0 days 00:43:48
Pcc15_025,9999,pcc_eng_15_025.0001_x0387811,pcc_eng_15_025.9999_x0404026,pile_tables/slices/Pcc15/tmp/pile_15-025_Pile-CC_df.pkl.gz,pile_tables/slices/Pcc15/pile_15-025_Pile-CC_df.pkl.gz,Pcc15.conll/pcc_eng_15-025.conllu,/share/compling/data/pile/train/15.jsonl,15,pile_tables/pile_15_Pile-CC_df.pkl.gz,pile_exclusions/pile_15_Pile-CC_excl.pkl.gz,25.0,Wed Apr 20 00:12:41 2022,Wed Apr 20 00:57:54 2022,0 days 00:45:13
Pcc12_014,9999,pcc_eng_12_014.0001_x0210448,pcc_eng_12_014.9999_x0226640,pile_tables/slices/Pcc12/tmp/pile_12-014_Pile-CC_df.pkl.gz,pile_tables/slices/Pcc12/pile_12-014_Pile-CC_df.pkl.gz,Pcc12.conll/pcc_eng_12-014.conllu,/share/compling/data/pile/train/12.jsonl,12,pile_tables/pile_12_Pile-CC_df.pkl.gz,pile_exclusions/pile_12_Pile-CC_excl.pkl.gz,14.0,Wed Apr 20 00:17:56 2022,Wed Apr 20 01:01:17 2022,0 days 00:43:20
Pcc03_008,9999,pcc_eng_03_008.0001_x0113281,pcc_eng_03_008.9999_x0129419,pile_tables/slices/Pcc03/tmp/pile_03-008_Pile-CC_df.pkl.gz,pile_tables/slices/Pcc03/pile_03-008_Pile-CC_df.pkl.gz,Pcc03.conll/pcc_eng_03-008.conllu,/share/compling/data/pile/train/03.jsonl,3,pile_tables/pile_03_Pile-CC_df.pkl.gz,pile_exclusions/pile_03_Pile-CC_excl.pkl.gz,8.0,Wed Apr 20 00:18:13 2022,Wed Apr 20 01:03:03 2022,0 days 00:44:50
Pcc14_003,9999,pcc_eng_14_003.0001_x0032356,pcc_eng_14_003.9999_x0048642,pile_tables/slices/Pcc14/tmp/pile_14-003_Pile-CC_df.pkl.gz,pile_tables/slices/Pcc14/pile_14-003_Pile-CC_df.pkl.gz,Pcc14.conll/pcc_eng_14-003.conllu,/share/compling/data/pile/train/14.jsonl,14,pile_tables/pile_14_Pile-CC_df.pkl.gz,pile_exclusions/pile_14_Pile-CC_excl.pkl.gz,3.0,Wed Apr 20 00:30:35 2022,Wed Apr 20 01:17:52 2022,0 days 00:47:16
Pcc16_017,9999,pcc_eng_16_017.0001_x0259282,pcc_eng_16_017.9999_x0275487,pile_tables/slices/Pcc16/tmp/pile_16-017_Pile-CC_df.pkl.gz,pile_tables/slices/Pcc16/pile_16-017_Pile-CC_df.pkl.gz,Pcc16.conll/pcc_eng_16-017.conllu,/share/compling/data/pile/train/16.jsonl,16,pile_tables/pile_16_Pile-CC_df.pkl.gz,pile_exclusions/pile_16_Pile-CC_excl.pkl.gz,17.0,Wed Apr 20 00:43:25 2022,Wed Apr 20 01:25:47 2022,0 days 00:42:21
Pcc07_011,9999,pcc_eng_07_011.0001_x0162111,pcc_eng_07_011.9999_x0178256,pile_tables/slices/Pcc07/tmp/pile_07-011_Pile-CC_df.pkl.gz,pile_tables/slices/Pcc07/pile_07-011_Pile-CC_df.pkl.gz,Pcc07.conll/pcc_eng_07-011.conllu,/share/compling/data/pile/train/07.jsonl,7,pile_tables/pile_07_Pile-CC_df.pkl.gz,pile_exclusions/pile_07_Pile-CC_excl.pkl.gz,11.0,Wed Apr 20 00:46:08 2022,Wed Apr 20 01:26:52 2022,0 days 00:40:43
Pcc00_008,9999,pcc_eng_00_008.0001_x0112992,pcc_eng_00_008.9999_x0129102,pile_tables/slices/Pcc00/tmp/pile_00-008_Pile-CC_df.pkl.gz,pile_tables/slices/Pcc00/pile_00-008_Pile-CC_df.pkl.gz,Pcc00.conll/pcc_eng_00-008.conllu,/share/compling/data/pile/train/00.jsonl,0,pile_tables/pile_00_Pile-CC_df.pkl.gz,pile_exclusions/pile_00_Pile-CC_excl.pkl.gz,8.0,Wed Apr 20 00:45:00 2022,Wed Apr 20 01:27:10 2022,0 days 00:42:10
Pcc08_019,9999,pcc_eng_08_019.0001_x0291051,pcc_eng_08_019.9999_x0307351,pile_tables/slices/Pcc08/tmp/pile_08-019_Pile-CC_df.pkl.gz,pile_tables/slices/Pcc08/pile_08-019_Pile-CC_df.pkl.gz,Pcc08.conll/pcc_eng_08-019.conllu,/share/compling/data/pile/train/08.jsonl,8,pile_tables/pile_08_Pile-CC_df.pkl.gz,pile_exclusions/pile_08_Pile-CC_excl.pkl.gz,19.0,Wed Apr 20 00:49:27 2022,Wed Apr 20 01:30:41 2022,0 days 00:41:14
Pcc29_014,9999,pcc_eng_29_014.0001_x0210047,pcc_eng_29_014.9999_x0226107,pile_tables/slices/Pcc29/tmp/pile_29-014_Pile-CC_df.pkl.gz,pile_tables/slices/Pcc29/pile_29-014_Pile-CC_df.pkl.gz,Pcc29.conll/pcc_eng_29-014.conllu,/share/compling/data/pile/train/29.jsonl,29,pile_tables/pile_29_Pile-CC_df.pkl.gz,pile_exclusions/pile_29_Pile-CC_excl.pkl.gz,14.0,Wed Apr 20 00:55:50 2022,Wed Apr 20 01:31:00 2022,0 days 00:35:10
Pcc11_030,9999,pcc_eng_11_030.0001_x0469186,pcc_eng_11_030.9999_x0485405,pile_tables/slices/Pcc11/tmp/pile_11-030_Pile-CC_df.pkl.gz,pile_tables/slices/Pcc11/pile_11-030_Pile-CC_df.pkl.gz,Pcc11.conll/pcc_eng_11-030.conllu,/share/compling/data/pile/train/11.jsonl,11,pile_tables/pile_11_Pile-CC_df.pkl.gz,pile_exclusions/pile_11_Pile-CC_excl.pkl.gz,30.0,Wed Apr 20 00:47:39 2022,Wed Apr 20 01:31:07 2022,0 days 00:43:28
Pcc06_006,9999,pcc_eng_06_006.0001_x0080941,pcc_eng_06_006.9999_x0097109,pile_tables/slices/Pcc06/tmp/pile_06-006_Pile-CC_df.pkl.gz,pile_tables/slices/Pcc06/pile_06-006_Pile-CC_df.pkl.gz,Pcc06.conll/pcc_eng_06-006.conllu,/share/compling/data/pile/train/06.jsonl,6,pile_tables/pile_06_Pile-CC_df.pkl.gz,pile_exclusions/pile_06_Pile-CC_excl.pkl.gz,6.0,Wed Apr 20 00:49:29 2022,Wed Apr 20 01:33:58 2022,0 days 00:44:29
Pcc09_023,9999,pcc_eng_09_023.0001_x0356089,pcc_eng_09_023.9999_x0372457,pile_tables/slices/Pcc09/tmp/pile_09-023_Pile-CC_df.pkl.gz,pile_tables/slices/Pcc09/pile_09-023_Pile-CC_df.pkl.gz,Pcc09.conll/pcc_eng_09-023.conllu,/share/compling/data/pile/train/09.jsonl,9,pile_tables/pile_09_Pile-CC_df.pkl.gz,pile_exclusions/pile_09_Pile-CC_excl.pkl.gz,23.0,Wed Apr 20 00:54:44 2022,Wed Apr 20 01:36:14 2022,0 days 00:41:30
Pcc10_023,9999,pcc_eng_10_023.0001_x0355439,pcc_eng_10_023.9999_x0371543,pile_tables/slices/Pcc10/tmp/pile_10-023_Pile-CC_df.pkl.gz,pile_tables/slices/Pcc10/pile_10-023_Pile-CC_df.pkl.gz,Pcc10.conll/pcc_eng_10-023.conllu,/share/compling/data/pile/train/10.jsonl,10,pile_tables/pile_10_Pile-CC_df.pkl.gz,pile_exclusions/pile_10_Pile-CC_excl.pkl.gz,23.0,Wed Apr 20 00:50:24 2022,Wed Apr 20 01:36:16 2022,0 days 00:45:52
Pcc17_005,9999,pcc_eng_17_005.0001_x0064690,pcc_eng_17_005.9999_x0080883,pile_tables/slices/Pcc17/tmp/pile_17-005_Pile-CC_df.pkl.gz,pile_tables/slices/Pcc17/pile_17-005_Pile-CC_df.pkl.gz,Pcc17.conll/pcc_eng_17-005.conllu,/share/compling/data/pile/train/17.jsonl,17,pile_tables/pile_17_Pile-CC_df.pkl.gz,pile_exclusions/pile_17_Pile-CC_excl.pkl.gz,5.0,Wed Apr 20 00:52:04 2022,Wed Apr 20 01:38:05 2022,0 days 00:46:02
Pcc05_023,9999,pcc_eng_05_023.0001_x0356483,pcc_eng_05_023.9999_x0372647,pile_tables/slices/Pcc05/tmp/pile_05-023_Pile-CC_df.pkl.gz,pile_tables/slices/Pcc05/pile_05-023_Pile-CC_df.pkl.gz,Pcc05.conll/pcc_eng_05-023.conllu,/share/compling/data/pile/train/05.jsonl,5,pile_tables/pile_05_Pile-CC_df.pkl.gz,pile_exclusions/pile_05_Pile-CC_excl.pkl.gz,23.0,Wed Apr 20 00:54:03 2022,Wed Apr 20 01:38:13 2022,0 days 00:44:10
Pcc02_007,9999,pcc_eng_02_007.0001_x0096912,pcc_eng_02_007.9999_x0112898,pile_tables/slices/Pcc02/tmp/pile_02-007_Pile-CC_df.pkl.gz,pile_tables/slices/Pcc02/pile_02-007_Pile-CC_df.pkl.gz,Pcc02.conll/pcc_eng_02-007.conllu,/share/compling/data/pile/train/02.jsonl,2,pile_tables/pile_02_Pile-CC_df.pkl.gz,pile_exclusions/pile_02_Pile-CC_excl.pkl.gz,7.0,Wed Apr 20 00:56:41 2022,Wed Apr 20 01:40:29 2022,0 days 00:43:48
Pcc13_020,9999,pcc_eng_13_020.0001_x0307044,pcc_eng_13_020.9999_x0323281,pile_tables/slices/Pcc13/tmp/pile_13-020_Pile-CC_df.pkl.gz,pile_tables/slices/Pcc13/pile_13-020_Pile-CC_df.pkl.gz,Pcc13.conll/pcc_eng_13-020.conllu,/share/compling/data/pile/train/13.jsonl,13,pile_tables/pile_13_Pile-CC_df.pkl.gz,pile_exclusions/pile_13_Pile-CC_excl.pkl.gz,20.0,Wed Apr 20 00:57:32 2022,Wed Apr 20 01:41:15 2022,0 days 00:43:42
Pcc20_001,9999,pcc_eng_20_001.0001_x0000002,pcc_eng_20_001.9999_x0016010,pile_tables/slices/Pcc20/tmp/pile_20-001_Pile-CC_df.pkl.gz,pile_tables/slices/Pcc20/pile_20-001_Pile-CC_df.pkl.gz,Pcc20.conll/pcc_eng_20-001.conllu,/share/compling/data/pile/train/20.jsonl,20,pile_tables/pile_20_Pile-CC_df.pkl.gz,pile_exclusions/pile_20_Pile-CC_excl.pkl.gz,1.0,Wed Apr 20 01:00:03 2022,Wed Apr 20 01:43:52 2022,0 days 00:43:49
Pcc03_009,9999,pcc_eng_03_009.0001_x0129421,pcc_eng_03_009.9999_x0145564,pile_tables/slices/Pcc03/tmp/pile_03-009_Pile-CC_df.pkl.gz,pile_tables/slices/Pcc03/pile_03-009_Pile-CC_df.pkl.gz,Pcc03.conll/pcc_eng_03-009.conllu,/share/compling/data/pile/train/03.jsonl,3,pile_tables/pile_03_Pile-CC_df.pkl.gz,pile_exclusions/pile_03_Pile-CC_excl.pkl.gz,9.0,Wed Apr 20 01:03:03 2022,Wed Apr 20 01:47:56 2022,0 days 00:44:52
Pcc15_026,9999,pcc_eng_15_026.0001_x0404027,pcc_eng_15_026.9999_x0420158,pile_tables/slices/Pcc15/tmp/pile_15-026_Pile-CC_df.pkl.gz,pile_tables/slices/Pcc15/pile_15-026_Pile-CC_df.pkl.gz,Pcc15.conll/pcc_eng_15-026.conllu,/share/compling/data/pile/train/15.jsonl,15,pile_tables/pile_15_Pile-CC_df.pkl.gz,pile_exclusions/pile_15_Pile-CC_excl.pkl.gz,26.0,Wed Apr 20 01:07:26 2022,Wed Apr 20 01:50:17 2022,0 days 00:42:51
Pcc12_015,9999,pcc_eng_12_015.0001_x0226642,pcc_eng_12_015.9999_x0242662,pile_tables/slices/Pcc12/tmp/pile_12-015_Pile-CC_df.pkl.gz,pile_tables/slices/Pcc12/pile_12-015_Pile-CC_df.pkl.gz,Pcc12.conll/pcc_eng_12-015.conllu,/share/compling/data/pile/train/12.jsonl,12,pile_tables/pile_12_Pile-CC_df.pkl.gz,pile_exclusions/pile_12_Pile-CC_excl.pkl.gz,15.0,Wed Apr 20 01:11:03 2022,Wed Apr 20 01:55:34 2022,0 days 00:44:32
Pcc25_001,9999,pcc_eng_25_001.0001_x0000001,pcc_eng_25_001.9999_x0016284,pile_tables/slices/Pcc25/tmp/pile_25-001_Pile-CC_df.pkl.gz,pile_tables/slices/Pcc25/pile_25-001_Pile-CC_df.pkl.gz,Pcc25.conll/pcc_eng_25-001.conllu,/share/compling/data/pile/train/25.jsonl,25,pile_tables/pile_25_Pile-CC_df.pkl.gz,pile_exclusions/pile_25_Pile-CC_excl.pkl.gz,1.0,Wed Apr 20 01:22:01 2022,Wed Apr 20 02:00:14 2022,0 days 00:38:14
Pcc14_004,9999,pcc_eng_14_004.0001_x0048643,pcc_eng_14_004.9999_x0064824,pile_tables/slices/Pcc14/tmp/pile_14-004_Pile-CC_df.pkl.gz,pile_tables/slices/Pcc14/pile_14-004_Pile-CC_df.pkl.gz,Pcc14.conll/pcc_eng_14-004.conllu,/share/compling/data/pile/train/14.jsonl,14,pile_tables/pile_14_Pile-CC_df.pkl.gz,pile_exclusions/pile_14_Pile-CC_excl.pkl.gz,4.0,Wed Apr 20 01:17:52 2022,Wed Apr 20 02:03:46 2022,0 days 00:45:54
Pcc07_012,9999,pcc_eng_07_012.0001_x0178257,pcc_eng_07_012.9999_x0194459,pile_tables/slices/Pcc07/tmp/pile_07-012_Pile-CC_df.pkl.gz,pile_tables/slices/Pcc07/pile_07-012_Pile-CC_df.pkl.gz,Pcc07.conll/pcc_eng_07-012.conllu,/share/compling/data/pile/train/07.jsonl,7,pile_tables/pile_07_Pile-CC_df.pkl.gz,pile_exclusions/pile_07_Pile-CC_excl.pkl.gz,12.0,Wed Apr 20 01:26:52 2022,Wed Apr 20 02:07:27 2022,0 days 00:40:36
Pcc00_009,9999,pcc_eng_00_009.0001_x0129103,pcc_eng_00_009.9999_x0145222,pile_tables/slices/Pcc00/tmp/pile_00-009_Pile-CC_df.pkl.gz,pile_tables/slices/Pcc00/pile_00-009_Pile-CC_df.pkl.gz,Pcc00.conll/pcc_eng_00-009.conllu,/share/compling/data/pile/train/00.jsonl,0,pile_tables/pile_00_Pile-CC_df.pkl.gz,pile_exclusions/pile_00_Pile-CC_excl.pkl.gz,9.0,Wed Apr 20 01:27:10 2022,Wed Apr 20 02:09:09 2022,0 days 00:41:59
Pcc08_020,9999,pcc_eng_08_020.0001_x0307352,pcc_eng_08_020.9999_x0323660,pile_tables/slices/Pcc08/tmp/pile_08-020_Pile-CC_df.pkl.gz,pile_tables/slices/Pcc08/pile_08-020_Pile-CC_df.pkl.gz,Pcc08.conll/pcc_eng_08-020.conllu,/share/compling/data/pile/train/08.jsonl,8,pile_tables/pile_08_Pile-CC_df.pkl.gz,pile_exclusions/pile_08_Pile-CC_excl.pkl.gz,20.0,Wed Apr 20 01:30:42 2022,Wed Apr 20 02:11:57 2022,0 days 00:41:15
Pcc11_031,9999,pcc_eng_11_031.0001_x0485407,pcc_eng_11_031.9999_x0501699,pile_tables/slices/Pcc11/tmp/pile_11-031_Pile-CC_df.pkl.gz,pile_tables/slices/Pcc11/pile_11-031_Pile-CC_df.pkl.gz,Pcc11.conll/pcc_eng_11-031.conllu,/share/compling/data/pile/train/11.jsonl,11,pile_tables/pile_11_Pile-CC_df.pkl.gz,pile_exclusions/pile_11_Pile-CC_excl.pkl.gz,31.0,Wed Apr 20 01:31:08 2022,Wed Apr 20 02:17:00 2022,0 days 00:45:52
Pcc09_024,9999,pcc_eng_09_024.0001_x0372458,pcc_eng_09_024.9999_x0388616,pile_tables/slices/Pcc09/tmp/pile_09-024_Pile-CC_df.pkl.gz,pile_tables/slices/Pcc09/pile_09-024_Pile-CC_df.pkl.gz,Pcc09.conll/pcc_eng_09-024.conllu,/share/compling/data/pile/train/09.jsonl,9,pile_tables/pile_09_Pile-CC_df.pkl.gz,pile_exclusions/pile_09_Pile-CC_excl.pkl.gz,24.0,Wed Apr 20 01:36:14 2022,Wed Apr 20 02:17:16 2022,0 days 00:41:02
Pcc06_007,9999,pcc_eng_06_007.0001_x0097111,pcc_eng_06_007.9999_x0113133,pile_tables/slices/Pcc06/tmp/pile_06-007_Pile-CC_df.pkl.gz,pile_tables/slices/Pcc06/pile_06-007_Pile-CC_df.pkl.gz,Pcc06.conll/pcc_eng_06-007.conllu,/share/compling/data/pile/train/06.jsonl,6,pile_tables/pile_06_Pile-CC_df.pkl.gz,pile_exclusions/pile_06_Pile-CC_excl.pkl.gz,7.0,Wed Apr 20 01:33:58 2022,Wed Apr 20 02:18:07 2022,0 days 00:44:09
Pcc16_018,9999,pcc_eng_16_018.0001_x0275488,pcc_eng_16_018.9999_x0291598,pile_tables/slices/Pcc16/tmp/pile_16-018_Pile-CC_df.pkl.gz,pile_tables/slices/Pcc16/pile_16-018_Pile-CC_df.pkl.gz,Pcc16.conll/pcc_eng_16-018.conllu,/share/compling/data/pile/train/16.jsonl,16,pile_tables/pile_16_Pile-CC_df.pkl.gz,pile_exclusions/pile_16_Pile-CC_excl.pkl.gz,18.0,Wed Apr 20 01:25:47 2022,Wed Apr 20 02:19:46 2022,0 days 00:54:00
Pcc17_006,9999,pcc_eng_17_006.0001_x0080884,pcc_eng_17_006.9999_x0097055,pile_tables/slices/Pcc17/tmp/pile_17-006_Pile-CC_df.pkl.gz,pile_tables/slices/Pcc17/pile_17-006_Pile-CC_df.pkl.gz,Pcc17.conll/pcc_eng_17-006.conllu,/share/compling/data/pile/train/17.jsonl,17,pile_tables/pile_17_Pile-CC_df.pkl.gz,pile_exclusions/pile_17_Pile-CC_excl.pkl.gz,6.0,Wed Apr 20 01:38:06 2022,Wed Apr 20 02:20:44 2022,0 days 00:42:38
Pcc02_008,9999,pcc_eng_02_008.0001_x0112899,pcc_eng_02_008.9999_x0129109,pile_tables/slices/Pcc02/tmp/pile_02-008_Pile-CC_df.pkl.gz,pile_tables/slices/Pcc02/pile_02-008_Pile-CC_df.pkl.gz,Pcc02.conll/pcc_eng_02-008.conllu,/share/compling/data/pile/train/02.jsonl,2,pile_tables/pile_02_Pile-CC_df.pkl.gz,pile_exclusions/pile_02_Pile-CC_excl.pkl.gz,8.0,Wed Apr 20 01:40:29 2022,Wed Apr 20 02:23:05 2022,0 days 00:42:36
Pcc20_002,9999,pcc_eng_20_002.0001_x0016011,pcc_eng_20_002.9999_x0032050,pile_tables/slices/Pcc20/tmp/pile_20-002_Pile-CC_df.pkl.gz,pile_tables/slices/Pcc20/pile_20-002_Pile-CC_df.pkl.gz,Pcc20.conll/pcc_eng_20-002.conllu,/share/compling/data/pile/train/20.jsonl,20,pile_tables/pile_20_Pile-CC_df.pkl.gz,pile_exclusions/pile_20_Pile-CC_excl.pkl.gz,2.0,Wed Apr 20 01:43:52 2022,Wed Apr 20 02:24:28 2022,0 days 00:40:36
Pcc13_021,9999,pcc_eng_13_021.0001_x0323282,pcc_eng_13_021.9999_x0339461,pile_tables/slices/Pcc13/tmp/pile_13-021_Pile-CC_df.pkl.gz,pile_tables/slices/Pcc13/pile_13-021_Pile-CC_df.pkl.gz,Pcc13.conll/pcc_eng_13-021.conllu,/share/compling/data/pile/train/13.jsonl,13,pile_tables/pile_13_Pile-CC_df.pkl.gz,pile_exclusions/pile_13_Pile-CC_excl.pkl.gz,21.0,Wed Apr 20 01:41:15 2022,Wed Apr 20 02:24:44 2022,0 days 00:43:28
Pcc05_024,9999,pcc_eng_05_024.0001_x0372648,pcc_eng_05_024.9999_x0388778,pile_tables/slices/Pcc05/tmp/pile_05-024_Pile-CC_df.pkl.gz,pile_tables/slices/Pcc05/pile_05-024_Pile-CC_df.pkl.gz,Pcc05.conll/pcc_eng_05-024.conllu,/share/compling/data/pile/train/05.jsonl,5,pile_tables/pile_05_Pile-CC_df.pkl.gz,pile_exclusions/pile_05_Pile-CC_excl.pkl.gz,24.0,Wed Apr 20 01:38:13 2022,Wed Apr 20 02:25:34 2022,0 days 00:47:20
Pcc15_027,9999,pcc_eng_15_027.0001_x0420159,pcc_eng_15_027.9999_x0436290,pile_tables/slices/Pcc15/tmp/pile_15-027_Pile-CC_df.pkl.gz,pile_tables/slices/Pcc15/pile_15-027_Pile-CC_df.pkl.gz,Pcc15.conll/pcc_eng_15-027.conllu,/share/compling/data/pile/train/15.jsonl,15,pile_tables/pile_15_Pile-CC_df.pkl.gz,pile_exclusions/pile_15_Pile-CC_excl.pkl.gz,27.0,Wed Apr 20 01:50:17 2022,Wed Apr 20 02:33:37 2022,0 days 00:43:19
Pcc03_010,9999,pcc_eng_03_010.0001_x0145569,pcc_eng_03_010.9999_x0161558,pile_tables/slices/Pcc03/tmp/pile_03-010_Pile-CC_df.pkl.gz,pile_tables/slices/Pcc03/pile_03-010_Pile-CC_df.pkl.gz,Pcc03.conll/pcc_eng_03-010.conllu,/share/compling/data/pile/train/03.jsonl,3,pile_tables/pile_03_Pile-CC_df.pkl.gz,pile_exclusions/pile_03_Pile-CC_excl.pkl.gz,10.0,Wed Apr 20 01:47:56 2022,Wed Apr 20 02:33:41 2022,0 days 00:45:44
Pcc23_001,9999,pcc_eng_23_001.0001_x0000001,pcc_eng_23_001.9999_x0016134,pile_tables/slices/Pcc23/tmp/pile_23-001_Pile-CC_df.pkl.gz,pile_tables/slices/Pcc23/pile_23-001_Pile-CC_df.pkl.gz,Pcc23.conll/pcc_eng_23-001.conllu,/share/compling/data/pile/train/23.jsonl,23,pile_tables/pile_23_Pile-CC_df.pkl.gz,pile_exclusions/pile_23_Pile-CC_excl.pkl.gz,1.0,Wed Apr 20 01:47:06 2022,Wed Apr 20 02:34:19 2022,0 days 00:47:12
